,,,
MATERIAL,DESCRIPCIÓN,ITF,CENTRO
FKC0540I       ,CU ULTRA HEALING LOTION 6 FL.OZ.        ,10019045105400,1007
FKC0541        ,CU ULTRA HEALING LOTION 13 FL.OZ.       ,10019045105417,1007
FKC0541I       ,CU ULTRA HEALING LOTION 13 FL.OZ.       ,10019045105417,1007
FKC0546        ,CU FRAGANCE FREE LOTION 13 FL.OZ        ,10019045105462,1007
FKC0546I       ,CU FRAGANCE FREE LOTION 13 FL.OZ        ,10019045105462,1007
FKC1568        ,CU FOOT THERAPY CREAM 3.5 FL.OZ.        ,10019045115683,1007
FKC1568I       ,CU FOOT THERAPY CREAM 3.5 FL.OZ.        ,10019045115683,1007
FKC1606        ,CU HAND&CUTICLE THERAPHY CR. 3.5 FL.OZ. ,10019045116062,1007
FKC1606I       ,CU HAND&CUTICLE THERAPHY CR. 3.5 FL.OZ. ,10019045116062,1007
FKC1837I       ,JE LOC.CORP.HUM.REAFIR.CLARO-MED 221ML  ,10019100118376,1007
FKC2401        ,CU DAILY MOISTURE ORIGIN LOT 1 FL. OZ   ,10019045143150,1007
FKC3905        ,CU ITCH DEFENSE LOTION 13 FL.OZ.        ,10019045139054,1007
FKC3905I       ,CU ITCH DEFENSE LOTION 13 FL.OZ.        ,10019045139054,1007
FKC7380        ,CU EXTREME DRY HAND RELIEF 3 FL.OZ.     ,10019045273802,1007
FKC7380I       ,INT. CU EXTREME DRY HAND RELIEF 3 FL.OZ.,10019045273802,1007
FKA8449I       ,BB COLOUR PROTECTING MOISTUR.CON. 8.45FL,10717226184496,1007
FKC0048        ,BABY JERGENS CREAM SENSIT SKIN 8FL.OZ.  ,10019100300481,1007
FKC0049        ,BABY JERGENS OINTMENT 5 FL. OZ.         ,10019100300498,1007
FKC0050        ,BABY JERGENS LOTION 16.8 FL.OZ.         ,10019100300504,1007
FKC0051        ,BABY JERGENS LIQ BODY WASH 20 FL.OZ.    ,10019100300511,1007
FKC0053        ,JERGENS FUSION VANILLA CRUSH 14FL.OZ    ,10019100300535,1007
FKC0053I       ,INT.JERGENS FUSION VANILLA CRUSH 14FL.OZ,10019100300535,1007
FKC0054        ,JERGENS FUSION LAVENDER DREAMS 14FL.OZ  ,10019100300542,1007
FKC0054I       ,INT.JERGENS FUSION LAVENDER DREAMS 14FL.,10019100300542,1007
FKC0055        ,JERGENS FUSION WARM AMBER 14FL.OZ       ,10019100300559,1007
FKC0055I       ,INT.JERGENS FUSION WARM AMBER 14FL.OZ   ,10019100300559,1007
FKC0056        ,JERGENS FUSION SPARKLING BERRY 14FL.OZ  ,10019100300566,1007
FKC0056I       ,INT.JERGENS FUSION SPARKLING BERRY 14FL.,10019100300566,1007
FKC0057        ,JERGENS FUSION TROPICAL ESCAPE 14FL.OZ  ,10019100300573,1007
FKC0057I       ,INT.JERGENS FUSION TROPICAL ESCAPE 14FL.,10019100300573,1007
FKC0242I       ,JE CREMA VITAMINA E 775ml               ,              ,1007
FKC0244        ,JE BB CREMA CORP.PERF.TON.CLAROS 221ML  ,10019100202440,1007
FKC0244I       ,JE BB CREMA CORP.PERF.TON.CLAROS 221ML  ,10019100202440,1007
FKC0245        ,JE BB CREMA CORP.PERF.TON.MED-MOR 221ML ,10019100202457,1007
FKC0245I       ,JE BB CREMA CORP.PERF.TON.MED-MOR 221ML ,10019100202457,1007
FKC0938        ,JE NATURAL GLOW BRONCEADO S/SOL 6 OZ    ,10019100209388,1007
FKC0938A       ,JE NATURAL GLOW INSTANT SUN BRON. 6Fl.Oz,10019100276939,1007
FKC0938I       ,JE NATURAL GLOW BRONCEADO S/SOL 6 OZ    ,10019100276939,1007
FKC0992        ,JE CREMA CORPORAL ORIGINAL 88ml         ,10019100109923,1007
FKC0994        ,JE CREMA CORP. ORIGINAL 621 ML          ,10019100109947,1007
FKC0994I       ,JE CREMA CORP. ORIGINAL 621 ML          ,10019100109947,1007
FKC0996        ,JE CREMA CORP. ULTRA HUMECTANTE 29ml    ,10019100109961,1007
FKC0996I       ,JE CREMA CORP. ULTRA HUMECTANTE 29ml    ,10019100109961,1007
FKC0997        ,JE CREMA CORP. ULTRAHUMECTANTE 88ml     ,10019100109978,1007
FKC0997I       ,JE CREMA CORP. ULTRAHUMECTANTE 88ml     ,10019100109978,1007
FKC0999        ,JE CREMA CORP. HUMECTANTE 621 ML        ,10019100109992,1007
FKC0999I       ,JE CREMA CORP. HUMECTANTE 621 ML        ,10019100109992,1007
FKC1000        ,JE CREMA CORP. ULTRAHEALING 946ML       ,10019100110004,1007
FKC1062        ,JE LOC.CORP.HUM.REVITAL.MED-BRON 221ML  ,10019100110622,1007
FKC1062A       ,JE LOC.CORP.HUM.REVITAL.MED-BRON 221ML  ,10019100110622,1007
FKC1062I       ,JE LOC.CORP.HUM.REVITAL.MED-BRON 221ML  ,10019100110622,1007
FKC1250        ,JE CREMA CORP. KARITE 621 ML            ,10019100112503,1007
FKC1250I       ,JE CREMA CORP. KARITE 621 ML            ,10019100112503,1007
FKC1837        ,JE LOC.CORP.HUM.REAFIR.CLARO-MED 221ML  ,10019100118376,1007
FKC1838        ,JE LOC.CORP.HUMEC.REAFIR.MED-BRON 221ML ,10019100118383,1007
FKC1838A       ,JE LOC.CORP.HUMEC.REAFIR.MED-BRON 221ML ,10019100118383,1007
FKC1838I       ,JE LOC.CORP.HUMEC.REAFIR.MED-BRON 221ML ,10019100118383,1007
FKC2248        ,JE CR.HIDRATANTE C/ACEITE DE MONOI 59 ML,10019100222486,1007
FKC2248I       ,JE CR.HIDRATANTE C/ACEITE DE MONOI 59 ML,10019100222486,1007
FKC2452        ,JE CREMA CORP. COCO 621 ML              ,10019100224527,1007
FKC2452I       ,JE CREMA CORP. COCO 621 ML              ,10019100224527,1007
FKC2820        ,JE CR. CORP. COCO HIDRATANTE 400 ML     ,10019100228204,1007
FKC2820B       ,JE COCO 621 ML COMEX CHEDRAUI           ,10019100228204,1007
FKC2857        ,JE CR.HIDRATANTE C/ACEITE DE MONOI 300ML,10019100228570,1007
FKC2857I       ,JE CR.HIDRATANTE C/ACEITE DE MONOI 300ML,10019100228570,1007
FKC2858        ,JE CR.HIDRATANTE C/ACEITE DE COCO 300 ML,10019100228587,1007
FKC2858I       ,JE CR.HIDRATANTE C/ACEITE DE COCO 300 ML,10019100228587,1007
FKC2859        ,JE CR.HIDRATANTE C/ACEITE DE VERDE 300ML,10019100228594,1007
FKC2859I       ,JE CR.HIDRATANTE C/ACEITE DE VERDE 300ML,10019100228594,1007
FKC3117        ,JERGENS CREMA KARITE                    ,              ,1007
FKC3186        ,JE CR. CORP. COCO HIDRATANTE 200 ML     ,10019100231860,1007
FKC3187        ,JE CR. CORP. COCO HIDRATANTE 500 ML     ,10019100231877,1007
FKC3821        ,JE LOC.FACIAL HUMEC.FPS20 CLAR-MED 59ML ,10019100138213,1007
FKC3821I       ,JE LOC.FACIAL HUMEC.FPS20 CLAR-MED 59ML ,10019100138213,1007
FKC3822        ,JE LOC.FACIAL HUMEC.FPS20 MED-BRON 59ML ,10019100138220,1007
FKC3822I       ,JE LOC.FACIAL HUMEC.FPS20 MED-BRON 59ML ,10019100138220,1007
FKC4637        ,JE CREMA CORP. MIEL NUTRITIVA 400ml     ,10019100246376,1007
FKC4637I       ,JE CREMA CORP. MIEL NUTRITIVA 400ml     ,10019100246376,1007
FKC5109        ,JE CREMA CORP. ARGAN 400 ML             ,10019100251097,1007
FKC5416        ,JE CREMA CORPORAL LAVANDA 207ml         ,10019100254166,1007
FKC5416I       ,ME CREMA CORPORAL LAVANDA 207ml         ,10019100254166,1007
FKC5417        , E CREMA CORPORAL CITRUS 207 ml         ,10019100254173,1007
FKC5417I       ,JE CREMA CORPORAL CITRUS 207ml          ,10019100254173,1007
FKC5899        ,JE SOL MEDIUM WATER MOUSSE              ,10019100258997,1007
FKC5899I       ,JE SOL MEDIUM WATER MOUSSE              ,10019100258997,1007
FKC5900        ,JE SOL DEEP WATER MOUSSE                ,10019100259000,1007
FKC5900I       ,JE SOL DEEP WATER MOUSSE                ,10019100259000,1007
FKC5904        ,JE SOL SUERO AUTOBRONCEADOR GOTERO 29ML ,10019100270654,1007
FKC5904I       ,JE SOL SUERO AUTOBRONCEADOR GOTERO 29ML ,10019100270654,1007
FKC6053        ,JE CREMA CORPORAL EUCALIPTUS MINT 200ML ,10019100260532,1007
FKC6053I       ,JE CREMA CORPORAL EUCALIPTUS MINT 200ML ,10019100260532,1007
FKC6215        ,JERGENS SHEA LOCION TS                  ,              ,1007
FKC6362        ,JE CREMA CORPORAL ROSE 200ml            ,10019100263625,1007
FKC6362I       ,INT. JE CREMA CORPORAL ROSE 200ml       ,10019100263625,1007
FKC6808        ,JE LOC.CORP.HUM.REVITAL.CLARO-MED 221ML ,10019100068084,1007
FKC6808I       ,JE LOC.CORP.HUM.REVITAL.CLARO-MED 221ML ,10019100068084,1007
FKC6810        ,JE CREMA CORP. SUAVIZANTE AGUACATE 400ML,10019100268101,1007
FKC6812        ,JE CREMA CORP. SUAVIZANTE VAINILLA 400ML,10019100268125,1007
FKC6813        ,JE CREMA CORP. SUAVIZANTE VAINILLA 500ML,10019100268132,1007
FKC7065        ,JE LOC.COR.HUM.PROT.FPS20 CLAR-MED 177ML,10019100170657,1007
FKC7065I       ,JE LOC.COR.HUM.PROT.FPS20 CLAR-MED 177ML,10019100170657,1007
FKC7066        ,JE LOC.COR.HUM.PROT.FPS20 MED-BRON 177ML,10019100170664,1007
FKC7066I       ,JE LOC.COR.HUM.PROT.FPS20 MED-BRON 177ML,10019100170664,1007
FKC7117        ,JE CR. SKIN SMOOTH AVOCADO&APPLE 295ML  ,10019100271170,1007
FKC7117I       ,JE CR. SKIN SMOOTH AVOCADO&APPLE 295ML  ,10019100271170,1007
FKC7118        ,JE CR. SKIN SMOOTH GRAPEFR&POMELO 295ML ,10019100271187,1007
FKC7118I       ,JE CR. SKIN SMOOTH GRAPEFR&POMELO 295ML ,10019100271187,1007
FKC7119        ,JE CR. SKIN SMOOTH CUCUMBER&MELON 295ML ,10019100271194,1007
FKC7119I       ,JE CR. SKIN SMOOTH CUCUMBER&MELON 295ML ,10019100271194,1007
FKC7289        ,JE CR. CLOUD CREME GEL 13 FL OZ         ,10019100272894,1007
FKC7289I       ,INT. JE CR. CLOUD CREME GEL 13 FL OZ    ,10019100272894,1007
FKC7291        ,JE CR. CLOUD CREME HAND CREME 3 FL OZ   ,10019100272917,1007
FKC7291I       ,INT. JE CR. CLOUD CREME HAND CR. 3 FL OZ,10019100272917,1007
FKC7357        ,PDQ JERGENS WALMART                     ,7501022173572 ,1007
FKC7459        ,JE CR. GLOW INSTANT SUN BRONZE 6 FL OZ  ,10019100274591,1007
FKC7459I       ,INT. JE CR. GLOW INSTANT SUN BR. 6 FL OZ,10019100274591,1007
FKC7578        ,JE CR. SKIN SMOOTH TROPICAL 10 FL OZ    ,10019100275789,1007
FKC7578I       ,INT. JE CR. SKIN SMOOTH TROPIC. 10 FL OZ,10019100275789,1007
FKC7921        ,JE CREMA CORPOR.FRAG.ORIGINAL 200 ML    ,10019100179216,1007
FKC7921I       ,JE CREMA CORPOR.FRAG.ORIGINAL 200 ML    ,10019100179216,1007
FKC7921N       ,JE CREMA CORPOR.FRAG.ORIGINAL 200 ML    ,10019100179216,1007
FKC7922        ,JE CREMA CORPOR.FRAG.ORIGINAL 400 ML    ,10019100179223,1007
FKC7922A       ,OF. 2 CREMAS JERGENS ORIGINAL 400ML     ,17502249153030,1007
FKC7922B       ,JE ORIGINAL 621 ML COMEX CHEDRAUI       ,10019100179223,1007
FKC7922I       ,JE CREMA CORPOR.FRAG.ORIGINAL 400 ML    ,10019100179223,1007
FKC7922N       ,JE CREMA CORPOR.FRAG.ORIGINAL 400 ML    ,10019100179223,1007
FKC7923        ,JE CREMA CORPOR.FRAG.ORIGINAL 500 ML    ,10019100179230,1007
FKC7923I       ,JE CREMA CORPOR.FRAG.ORIGINAL 500 ML    ,10019100179230,1007
FKC7923N       ,JE CREMA CORPOR.FRAG.ORIGINAL 500 ML    ,10019100179230,1007
FKC7924        ,JE CREMA CORP.ULTRA HUMECTANTE 200 ML   ,10019100179247,1007
FKC7924A       ,OF. 2 CREMAS JERGENS ULTRA HEALING 400ML,17502249153047,1007
FKC7924I       ,JE CREMA CORP.ULTRA HUMECTANTE 200 ML   ,10019100179247,1007
FKC7924N       ,JE CREMA CORP.ULTRA HUMECTANTE 200 ML   ,10019100179247,1007
FKC7925        ,JE CREMA CORP.ULTRA HUMECTANTE 400 ML   ,10019100179254,1007
FKC7925A       ,OF. CREMA  ULTRAHUMECTANTE 500 ML       ,17502249153047,1007
FKC7925B       ,JE ULTRA 621 ML COMEX CHEDRAUI          ,10019100179254,1007
FKC7925I       ,JE CREMA CORP.ULTRA HUMECTANTE 400 ML   ,10019100179254,1007
FKC7925N       ,JE CREMA CORP.ULTRA HUMECTANTE 400 ML   ,10019100179254,1007
FKC7926        ,JE CREMA CORP.ULTRA HUMECTANTE 500 ML   ,10019100179261,1007
FKC7926I       ,JE CREMA CORP.ULTRA HUMECTANTE 500 ML   ,10019100179261,1007
FKC7926N       ,JE CREMA CORP.ULTRA HUMECTANTE 500 ML   ,10019100179261,1007
FKC7927        ,JE CREMA CORP.ALOE REFRESCANTE 200 ML   ,10019100179278,1007
FKC7927I       ,JE CREMA CORP.ALOE REFRESCANTE 200 ML   ,10019100179278,1007
FKC7927N       ,JE CREMA CORP.ALOE REFRESCANTE 200 ML   ,10019100179278,1007
FKC7928        ,JE CREMA CORP.ALOE REFRESCANTE 400 ML   ,10019100179285,1007
FKC7928A       ,OF. 2 CREMAS JERGENS ALOE 400ML         ,10019100179285,1007
FKC7928I       ,JE CREMA CORP.ALOE REFRESCANTE 400 ML   ,10019100179285,1007
FKC7928N       ,JE CREMA CORP.ALOE REFRESCANTE 400 ML   ,10019100179285,1007
FKC7929        ,JE CREMA CORP.ALOE REFRESCANTE 500ML    ,10019100179292,1007
FKC7929I       ,JE CREMA CORP.ALOE REFRESCANTE 500ML    ,10019100179292,1007
FKC7929N       ,JE CREMA CORP.ALOE REFRESCANTE 500ML    ,10019100179292,1007
FKC7930        ,JE CREMA CORP.MANTECA DE KARITE 400 ML  ,10019100179308,1007
FKC7930B       ,JE KARITE 621 ML COMEX CHEDRAUI         ,10019100179308,1007
FKC7930I       ,JE CREMA CORP.MANTECA DE KARITE 400 ML  ,10019100179308,1007
FKC7930N       ,JE CREMA CORP.MANTECA DE KARITE 400 ML  ,10019100179308,1007
FKC7932        ,JE CREMA CORP. VITAMINA E 200 ML        ,10019100179322,1007
FKC7932I       ,JE CREMA CORP. VITAMINA E 200 ML        ,10019100179322,1007
FKC7932N       ,JE CREMA CORP. VITAMINA E 200 ML        ,10019100179322,1007
FKC7933        ,JE CREMA CORP.MULTIVITAMINA 400 ML      ,10019100179339,1007
FKC7933I       ,JE CREMA CORP.MULTIVITAMINA 400 ML      ,10019100179339,1007
FKC7933N       ,JE CREMA CORP. VITAMINA E 400 ML        ,10019100179339,1007
FKC7934        ,JE CREMA CORP. VITAMINA E 500 ML        ,10019100179346,1007
FKC7934I       ,JE CREMA CORP. VITAMINA E 500 ML        ,10019100179346,1007
FKC7934N       ,JE CREMA CORP. VITAMINA E 500 ML        ,10019100179346,1007
FKC7935        ,JE CREMA CORP.REAFIRMANTE 400 ML        ,10019100179353,1007
FKC7935I       ,JE CREMA CORP.REAFIRMANTE 400 ML        ,10019100179353,1007
FKC7935N       ,JE CREMA CORP.REAFIRMANTE 400 ML        ,10019100179353,1007
FKC7937        ,JE CREMA CORP.HUMECTACION DIARIA 400 ML ,10019100179377,1007
FKC7937I       ,JE CREMA CORP.HUMECTACION DIARIA 400 ML ,10019100179377,1007
FKC7937N       ,JE CREMA CORP.HUMECTACION DIARIA 400 ML ,10019100179377,1007
FKC7938        ,JE CREMA CORP.HUMECTACION DIARIA 500 ML ,10019100179384,1007
FKC7938I       ,JE CREMA CORP.HUMECTACION DIARIA 500 ML ,10019100179384,1007
FKC7995        ,JE MELANIN GLOW GOLD ILLUMINIZER 7FL.OZ.,10019100279954,1007
FKC7995I       ,INT. JE MELANIN GLOW GOLD ILLUMINIZER 7 ,10019100279954,1007
FKC8169        ,JE ULTRA HEALING EXTRA DRY SKIN 2 OZ    ,10019100230245,1007
FKC8270        ,JE DEEP COND SHEA-COCOA BUTTER BLEND 8.5,10019100282701,1007
FKC8270I       ,INT. JE DEEP COND SHEA-COCOA BUTTER 8.5 ,10019100282701,1007
FKC8321        ,JE LOC.CORP.HUM.EXPRESS CLARO-MED 118ML ,10019100183213,1007
FKC8321I       ,JE LOC.CORP.HUM.EXPRESS CLARO-MED 118ML ,10019100183213,1007
FKC8322        ,JE LOC.CORP.HUM.EXPRESS MED-BRON 118ML  ,10019100183220,1007
FKC8322I       ,JE LOC.CORP.HUM.EXPRESS MED-BRON 118ML  ,10019100183220,1007
FKC8351        ,JE CREMA CORP. MANTECA DE KARITE 28g    ,10019100183510,1007
FKC8351I       ,JE CREMA CORP. MANTECA DE KARITE 28g    ,10019100183510,1007
FKC8564        ,JE GLOW INST. SUN MOUS ULTRA BRONZE 6FL ,10019100285641,1007
FKC8564I       ,INT. JE GLOW INST. SUN MOIS ULTRA BRON 6,10019100285641,1007
FKC8701        ,JE LOC.CORP.HUMEC.ESPUM.CLARO-MED 177G  ,10019100187013,1007
FKC8701I       ,JE LOC.CORP.HUMEC.ESPUM.CLARO-MED 177G  ,10019100187013,1007
FKC8702        ,JE LOC.CORP.HUMEC.ESPUM.MED-BRON 177G   ,10019100187020,1007
FKC8702I       ,JE LOC.CORP.HUMEC.ESPUM.MED-BRON 177G   ,10019100187020,1007
FKC8811        ,JE ULTRA HUMECTANTE 200ml BODEGA        ,80037836088113,1007
FKC8812        ,JE ORIGINAL 200ml BODEGA                ,80037836088120,1007
FKC8855        ,JE CREMA CORPOR.FRAG.ORIGINAL 200 ML    ,80037836088557,1007
FKC8856        ,JE CREMA CORP.ULTRA HUMECTANTE 200 ML   ,80037836088564,1007
FKC8857        ,JE CR. CORP. COCO HIDRATANTE 200 ML     ,80037836088571,1007
FKC8861        ,JE CR. CORP. VITAMINA E 200 ML CHEDRAUI ,80037836088618,1007
FKC9041        ,JE SOL BODY APPLICATOR MITT             ,10019100259048,1007
FKC9591        ,JE SHEA BEAUTY ACEITE LUMINOSO 147ml    ,10019100195919,1007
FKC9591I       ,JE SHEA BEAUTY ACEITE LUMINOSO 147ml    ,10019100195919,1007
FKC9662        ,JE MANTECA DE KARITE 500ML              ,10019100296623,1007
FKC9731        ,BB BODY CREAM DARKER SKIN TONES         ,10019100197319,1007
FKC9731I       ,BB BODY CREAM DARKER SKIN TONES         ,10019100197319,1007
FKC9985        ,JE LOCION CORPORAL TONOS CLAROS 58ml    ,10019100199856,1007
FKC9985I       ,JE LOCION CORPORAL TONOS CLAROS 58ml    ,10019100199856,1007
FKCF0242       ,PACK 2x1 JE CREMA VITAMINA E 775ml      ,10062400202429,1007
FKCF0245       ,JERGENS PACK COTSCO BB CR. TONOS MEDIOS ,00037836002458,1007
FKCF1000       ,JE CR.CORP.ULTRAHEALING 32oz SAMS       ,10019100110004,1007
FKCF2820       ,OF. 2CR. JERGENS COCO HIDR. 400+200ML   ,10019100228204,1007
FKCF5278       ,OF. 2CR JERGENS FRAGANCIA ORIGINAL 400ml,17502249153030,1007
FKCF5279       ,OF. 2CR JERGENS ULTRA HUMECTANTE 400ml  ,17502249153047,1007
FKCF5280       ,OF. 2CR. JERGENS MANTECA DE KARITE 400ml,17502249153054,1007
FKCF5281       ,OF. 2 CREMAS JERGENS ALOE REFRES. 400ml ,17502249153061,1007
FKCF5282       ,OF. 2 CREMAS JERGENS MULTIVITAMINA 400ml,17502249153078,1007
FKCF5283       ,OF. 2 CREMAS JERGENS REAFIRMANTE 400ml  ,17502249153085,1007
FKCF5284       ,OF. 2 CREMAS JERGENS HUMECTACION 400ml  ,17502249153092,1007
FKCF5285       ,OF. 2CR JERGENS ORIGINAL SCENT 500ml    ,17502249153108,1007
FKCF5286       ,OF. 2 CREMAS JERGENS ULTRA HEALING 500ml,17502249153115,1007
FKCF5287       ,OF. 2 CREMAS JERGENS SOOTHING ALOE 500ml,17502249153122,1007
FKCF5324       ,SIDEKICK JERGENS SMOOTHIES SC 2021      ,037836053245  ,1007
FKCF7010       ,SIDEKICK NG SP 2019                     ,037836070105  ,1007
FKCF7011       ,PDQ BASICAS SC 2019                     ,037836070112  ,1007
FKCF7012       ,PDQ SUPERAMA BASICAS 2019               ,037836070129  ,1007
FKCF7030       ,PDQ JERGENS BÁSICAS BODEGA A.           ,037836070303  ,1007
FKCF7031       ,PDQ JERGENS BASICAS SUPERAMA            ,037836070310  ,1007
FKCF7032       ,PDQ JERGENS BASICAS SC                  ,037836070327  ,1007
FKCF7033       ,SIDEKICK NGLOW SUPERAMA                 ,037836070334  ,1007
FKCF7035       ,PDQ NGLOW SUPERCENTER                   ,037836070358  ,1007
FKCF7064       ,PDQ NGLOW SUPERCENTER                   ,037836070648  ,1007
FKCF7065       ,PDQ NATURAL GLOW CARGA BAJA SC          ,037836070655  ,1007
FKCF7066       ,PDQ NATURAL GLOW SUPERAMA               ,037836070662  ,1007
FKCF7169       ,PDQ JERGENS SMOOTHIES SP 2021           ,037836171690  ,1007
FKCF7170       ,PDQ JERGENS SMOOTHIES SC 2021           ,037836071706  ,1007
FKCF7179       ,PDQ JERGENS BASICAS SC 2021             ,037836071799  ,1007
FKCF7180       ,PDQ JERGENS BASICAS BODEGA 2021         ,037836071805  ,1007
FKCF7181       ,PDQ JERGENS BASICAS SP 2021             ,037836071812  ,1007
FKCF7215       ,PALLET JERGENS CHEDRAUI                 ,7501022172155 ,1007
FKCF7216       ,PALLET JERGENS SELECTO CHEDRAUI         ,7501022172162 ,1007
FKCF7362       ,PALLET JERGENS SELECTO CHEDRAUI 2025    ,7501022173626 ,1007
FKCF7363       ,PALLET JERGENS CLASICO CHEDRAUI 2025    ,7501022173633 ,1007
FKCF7372       ,SUPER CENTER SHEA FUSION PDQ 3          ,7501022173725 ,1007
FKCF7373       ,WALMART EXPRESS SHEA FUSION PDQ 3       ,7501022173732 ,1007
FKCF7374       ,SUPER CENTER SHEA FUSION PDQ 5          ,7501022173749 ,1007
FKCF7375       ,WALMART EXPRESS SHEA FUSION PDQ 5       ,7501022173756 ,1007
FKCF7921       ,OF. 2x1 JE CR. CORP. FRAG. ORIGIN. 200ml,10019100179216,1007
FKCF7922       ,OF. 2x1 JE CR. CORP. FRAG. ORIGIN. 400ml,17502249153030,1007
FKCF7922A      ,OF. 2CR. JERGENS ORIGINAL 400+200ML     ,10019100179223,1007
FKCF7923       ,OF. 2x1 JE CR. CORP. PACK ORIGIN. 500ml ,17502249153108,1007
FKCF7924       ,OF.  2x1 JE CR ULTRA HUMECTANTE 200ml   ,10019100179247,1007
FKCF7925       ,OF. 2x1 JE CR. CORP. ULTRA HUMECT. 400ml,17502249153047,1007
FKCF7925A      ,OF. 2CR. JERGENS ULTRA HUMEC. 400+200ML ,10019100179254,1007
FKCF7926       ,OF. 2 JE CR. ULTRA HUMECTANTE 500ml     ,17502249153115,1007
FKCF7927       ,OF. 2x1 JE CR. CORP. ALOE 200ml         ,10019100179278,1007
FKCF7928       ,OF. 2x1 JE CR. CORP. ALOE 400ml         ,17502249153061,1007
FKCF7928A      ,OF. 2CR. JERGENS ALOE 400+200ML         ,10019100179285,1007
FKCF7929       ,OF. 2x1 JERGENS ALOE 500ml              ,17502249153122,1007
FKCF7930       ,OF. 2x1 JE CR. CORP.MANTECA KARITE 400ml,17502249153054,1007
FKCF7930A      ,OF.2CR. JERGENS KARITE 400ML+HUMEC.200ML,10019100179308,1007
FKCF7932       ,OF. 2x1 JE CR. CORP. MULTIVITAMINA 200ml,10019100179322,1007
FKCF7933       ,OF. 2x1 JE CR. CORP. MULTIVITAMINA 400ml,17502249153078,1007
FKCF7933A      ,OF. 2CR. JERGENS MULTIVITAMINA 400+200ML,10019100179339,1007
FKCF7933N      ,JE PACK CR.CORP.VITAMINA E 400ML+200    ,10019100179339,1007
FKCF7934N      ,JE PACK CR.CORP.VITAMINA E 500 ML+200   ,10019100179346,1007
FKCF7935       ,OF. 2x1 JE CR. CORP. REAFIRMANTE 400ml  ,17502249153085,1007
FKCF7935A      ,OF. 2CR. JERGENS REAFIR.400ML+ALOE 200ML,10019100179353,1007
FKCF7937       ,OF.2CR. JERGENS HUMEC. 400ML+ORIG. 200ML,10019100179377,1007
FKCF8614       ,SIDEKICK JOHN FRIEDA BB CREAM           ,037836086144  ,1007
FKCF8622       ,MUEBLE BB CREAM SUPERAMA                ,037836086229  ,1007
FKCF8632       ,OF. 2x1 JE CR. CORP. ALOE 400ml+400     ,80037836086364,1007
FKCF8633       ,OF. 2x1 JE CR. CORP. MULTIVITAMINA 400ml,80037836086331,1007
FKCF8634       ,OF. 2x1 JE CR ULTRA HUMECTANTE 400ml    ,80037836086348,1007
FKCF8635       ,OF. 2x1 JE CR. CORP. FRAG. ORIGIN. 400ml,80037836086355,1007
FKCF8648       ,PDQ JERGENS NG & BBSUPERCENTER          ,037836086489  ,1007
FKCF8650       ,PDQ 1 BODEGA JERGENS ULTRAHUMECTANTE    ,037836086502  ,1007
FKCF8651       ,PDQ 2 BODEGA JERGENS ORIGINAL           ,037836086519  ,1007
FKCF8652       ,SIDEKICK SUPERAMA JERGENS BASE          ,037836086526  ,1007
FKCF8654       ,PALLET JERGENS SUPERCENTER 2 CARAS      ,037836086540  ,1007
